text,tag,lang,emoticon
A sugerencia de Consejo Asesor cambia criterios para definir enfermos confirmados y sospechosos Covid-19. Fallecidos suman 198. Mis condolencias a sus familias. Cifras oficiales hoy: 13.813 confirmados con Coronavirus. #QuedateEnCasa                @ministeriosalud @colmedchile,mourning,es,0
"Entrevista al Dr. Gonzalez Suárez, Director Gerente de @Vithas Sev
Homenaje al Dr. García Montalbán, médico fallecido por COVID-19. Nuestro más sentido pésame por el fallecimiento del Dr. García y nuestro homenaje hacia su persona y labor. 

https://t.co/FdzAK94wvo",mourning,es,0
"Estrenamos esta cuenta en medio de este caos que está generando el coronavirus, sumándonos a las muestras de condolencias y apoyo a todos los que están sufriendo los estragos de esta pandemia, y mandando todo nuestro apoyo a quienes luchan para vencerla.",mourning,es,0
"Desde el @pp_salou queremos que el @AjuntamentSalou muestre su pésame por todas las víctimas del #COVID19, y se haga un reconocimiento institucional a todos los colectivos que realizan trabajos esenciales para la comunidad👇🏼 
https://t.co/PMIGeqBhxX",mourning,es,1
Las condolencias a esas 9 Familias que perdieron a un ser querido por el tema del Coronavirus.,mourning,es,0
"Muchos famosos celebridades; deportistas, poetas;  artistas, todos de edad avanzada se han muerto durante esta pandemia.  De covid o no ya varios partieron al viaje sin retorno.  QEPD",mourning,es,0
"Anteriormente los jóvenes luchaban por un ideal y no por obtener riquezas. Este joven naguero Alfredo Ortiz acaba de fallecer en NY, víctima del coronavirus, nadie lo recuerda. Descanse en paz! https://t.co/8aGcgfqQWg",mourning,es,0
"Mi maestra de escuela, también mejor amiga de mi tía, fuimos casi familia, ayer murió por #CoVid19 #COVIDー19 aquí en San Petersburgo, Rusia. 
No la vi casi un año, tenía familia grande, pero para mi era como mi madre segunda...
Todavía no creo... 
QEPD. 🇷🇺
#QuédateEnCasa",mourning,es,1
"🏫 El Equipo de Gobierno estima necesario, por respeto a familias y amigos de fallecidos por COVID-19 en Calzad de Calatrava, dar respuesta oficial a propuesta de declarar Luto Oficial en municipio durante tiempo que se prorrogue el Estado de Alarma ➡️https://t.co/Hfgwlba8Vw https://t.co/APjnI1TQiM",mourning,es,1
"ACTUALIDAD | Desde la Hermandad de la Amargura queremos transmitir nuestro mas sincero pésame y nuestras oraciones a nuestros Sagrados Titulares, por todos los fallecidos y a familiares afectados por esta pandemia del COVID-19. https://t.co/3YGYaDSq0b",mourning,es,0
"Ayer, por ejemplo, falleció un conocido de la universidad por COVID. Aunque no era cercana a él, el hecho de ver a tantos amigos en luto y sin poder reunirse para lidiar con esos sentimientos fue horrible",mourning,es,0
@LAURAZAPATAM TE QUIERO PLATICAR QUE EL DIA DE HOY HAY UN HEROE CAIDO EL CAMILLERO DEL HOSPITAL GREGORIO SALAS NO PUDO LIBRAR LA BATALLA CONTRA EL COVID-19 Y FALLECIÓ UNA ORACIÓN PARA ACOMPAÑAR SU CAMINO... https://t.co/R5xjd4Zr0K,mourning,es,0
"Desde @IURinconV queremos transmitir nuestro más sentido pésame a las familias de los 6 fallecidos por coronavirus en nuestro municipio. Estamos a vuestra disposición para lo que necesitéis, un abrazo. https://t.co/njFW32XviT",mourning,es,0
"Nuestro mas sincero pésame a todas la victimas de esta pandemia y un pronto restablecimiento de todas las personas afectadas. #Covid_19 #Tomares
Datos del Aljarafe: 470 Positivos
Datos Tomares: 39 Positivos
https://t.co/AaitKR08rK",mourning,es,0
"Falleció por coronavirus el consuegro de una amiga que vive en Guayaquil, que terrible momento para toda esa familia",mourning,es,0
"Fallece Manuel Iborra, un referente del comercio de Valladolid, que consolidó una marca que ya forma parte del alma de nuestra ciudad. Descanse en paz https://t.co/9nrMI2wTCh vía @nortecastilla",mourning,es,0
"La costa y Nariño de luto por la pérdida de un gran líder en #Tumaco a causa de Covid-19.

Mucha fuerza a sus familiares y allegados. https://t.co/J1YOSiacxW",mourning,es,0
"Hace rato me enteré que un profe de biología que tuve, falleció por COVID-19 hace unos días, a los 51 años... Era un buen tipo.",mourning,es,0
"Hoy falleció un compañero enfermero IMSS x causa del Covid-19, fue en Reynosa Tamps zona 15... DEP+ Julio Herrera.
#FuerzaMexico",mourning,es,0
"El dia sábado 24-04-20 falleció mi buen amigo, mi mascota Yaco, tras luchar una insuficiencia renal y otras afecciones. Me duele tanto su partida y más porque esta cuarentena nos alejo y no pude ver sus ojitos antes de cerrarlos para siempre. No se como superar todo lo que siento",mourning,es,0
"Más luto, menos aplausos https://t.co/lWDUpTZInz vía @libertaddigital",mourning,es,0
Luto en el Cesar por la muerte de otro paciente con coronavirus https://t.co/SFIC12iJ3s https://t.co/cTaQi00wCM,mourning,es,0
"Lamentable situación, un daño colateral, que provoca el COVID-19.
QEPD. 
https://t.co/IdDnKCJGU3",mourning,es,0
"¡El periodismo nacional está de luto! Falleció Martha Abigail, primer periodista que muere a causa del #coronavirus en México.

https://t.co/YGY7uEmGp5",mourning,es,0
"Tanto te extraño,que lo primero que haré cuando salgamos de cuarentena es irte a dejar flores ❤️ un beso mi ángel 🥺",mourning,es,1
"Mi más sentido pésame a los familiares de Luis Miguel Claudón, quien falleció, hace unas horas, víctima del Covid-19

Q.D.E.P.",mourning,es,0
"Una triste noticia, Santi Millán explica que su padre falleció hace una semanas por culpa del COVID-19 https://t.co/Iygy6KcWzi",mourning,es,0
"La Junta de Castilla y León ha lamentado el fallecimiento de una profesional sanitaria en la provincia de Salamanca que se encontraba en autoaislamiento por posible coronavirus.
DESCANSA EN PAZ COMPAÑERA. https://t.co/QqF81tnC8F",mourning,es,0
"🏛️🤲 El Ayuntamiento muestra sus condolencias a los afectados por el coronavirus Covid-19 y reconoce el comportamiento del conjunto de la sociedad y la labor de los profesionales 
+INFO: https://t.co/eYc4xWnxId https://t.co/9SUPrmM6x0",mourning,es,1
Mandar el pésame a @javiernegre10 por su tía abuela. Muchos seguimos sin saber si nuestros familiares han muerto o no por Coronavirus.,mourning,es,0
"Mi pésame a la familia de Michael Robinson, pero especialmente a los familiares de los más de 30000 fallecidos por el coronavirus, debido a la incompetencia de éste gobierno inepto y criminal. Descansen en paz.",mourning,es,0
"Seguimos llorando a lxs que nos han dejado
Ánimo a todas las familias

#covid #luto #PrayForTheWorld #PrayTogether #PrayAtHome https://t.co/N5IXs4C1oJ",mourning,es,0
"El sastre ecuatoriano de Al Pacino y Di Caprio falleció por coronavirus y hubo un obituario en el New York Times | El Comercio https://t.co/VXKpgDtp23

Un ecuatoriano trabajador y honesto muy hábil en el exterior. QEPD🌹",mourning,es,1
La empresa Kallpa realiza un alza a la bandera de 🇪🇸 España con luto por las víctimas del Covid19. En España son 23.822 personas las que han sido víctimas del #Coronavirus en las que en Kallpa damos nuestras más sinceras condolencias. #yaquedamenos #juntospodemos #España https://t.co/aEwhqDZlXm,mourning,es,1
San Roque decreta luto por la muerte de un vecino por coronavirus https://t.co/cjj01vbujh,mourning,es,0
"Pedro Sánchez, Rafa Nadal, Sergio Ramos o la Liga y la Real Federación de Fútbol son algunas de las voces que han hecho llegar su pésame por la muerte de Michael Robinson https://t.co/M0kYuVkNhT",mourning,es,0
"El #sindicato La Central Sindical Independiente y de Funcionarios (CSIF) llevará a Ada Colau ante los #tribunales por su #perniciosa gestión del #coronavirus en la #GuardiaUrbana 

Según el sindicato:
Colau actuó con absoluto menosprecio a la seguridad y salud de los trabajadores https://t.co/rKJgHPlWGt",mourning,es,0
"Michael Robinson, descanse en Paz. Una más de las 40.000 familias destrozadas por el Coronavirus. ¿ cuantas vidas se podrían haber salvado con una buena gestión adelantando las medidas una semana más? Un 60 % de menos fallecidos. #Gobiernoculpable",mourning,es,0
"Desde estas líneas, espresar mis condolencias, mi más sentido pésame a los familiares de los fallecidos por el coronavirus.
Son personas , no son números, y se merecen un respeto ; ser despedidos por sus familiares . D.E.P https://t.co/rPKaWIK01K",mourning,es,0
"La Stma. Virgen del Rosario Coronada luce en su camarín un lazo negro en señal de luto por las personas fallecidas a causa del Coronavirus. 

Elevamos una oración a la Reina del Stmo. Rosario para que les conceda el descanso eterno y brille para ellos la luz perpetua. https://t.co/5EolryuhLW",mourning,es,0
"El alcalde de San Roque decreta el Día de Luto oficial por la muerte de un vecino por coronavirus.
SGplus se suma a las condolencias. DEP
https://t.co/ejvZ5T95xf

#coronavirus #covid19 #dep #sanroque #campodegibraltar",mourning,es,0
.@mdomingueztfe comienza en la Diputación Permanente mandando un mensaje de condolencia y apoyo a todas las familias que han perdido a un ser querido por #coronavirus o por cualquier otra razón y que en estas circunstancias no han podido despedirse de ellos. https://t.co/BldxOqtfgo,mourning,es,0
"""Deseamos que se recupere"", externa López Obrador a Irma Eréndira Sandoval, secretaria de la Función Pública. 

Extiende su pésame a los familiares de quienes han perdido la vida tras complicaciones derivadas por el COVID-19. 

https://t.co/TtuuxB4wvt https://t.co/ahW2og68Qr",mourning,es,0
"Falleció un conocido por coronavirus... amigos, cuídense 😔",mourning,es,1
Cuevas decreta el luto oficial por el fallecimiento de un vecino afectado con el Covid-19 https://t.co/EdF7iyuqCc,mourning,es,0
"Mi solidaridad a los deudos de dos amiga que han perdido la vida. Una desafortunadamente  por Covid-19. Lamentable, mi más sentido pésame. D.E.P. Lolita y Amanda.",mourning,es,0
No sirvió de nada no visitar a mi abuelo durante la cuarentena de todos modos falleció por causas naturales. Visiten a sus abuelos aunque sea por la ventana porque este tiempo tan difícil para nosotros es el doble para ellos y nunca sabes cuándo va ser la última vez que los veas.,mourning,es,0
"Otra noticia más de un ser querido que falleció por covid, habían pasado tres semanas tranquilas...",mourning,es,0
#ÚLTIMAHORA Descanse en paz. https://t.co/zFxbXRtPRm,mourning,es,0
"Siento mucho la perdida de Elías Ramos Córdova @Armonia10Of  mis condolencias a uds y a su familia en este trance.. El coronavirus es real , ya los hospitales no pueden con tantos pacientes.. Ruego que más familias no tengan que llorar a sus seres queridos 😥😥😥😥",mourning,es,1
"Mi querida Caborca de luto.

Mi más sentido pésame a Suzel y fam por fallecimiento de Dr Ramos y esposa.😢

Honestos, alegres, serviciales y muy inteligentes. Él por años ""el internista"" de  Caborca. Fallecieron después de luchar Vs #coronavirus.

Por favor #QuedateEnCasa https://t.co/1XRDvCJRd9",mourning,es,1
"El Dr. Tepito alías Pepe Porras, médico del IMSS que tras luchar por salvar a sus pacientes de #covid_19mexico no pudo enfrentar su enfermedad y falleció el SÍ era un héroe (Cc a @VIVImartinez01) 
 https://t.co/P4g5pY9STT vía @pajaropolitico",mourning,es,0
"Hoy falleció un familiar Gracias al Covid. Para ser precisa mi tío abuelo. Era hermano de mi abuelo y se caso con la hermana de mi abuela (linda historia). Sus últimos años fueron muy tristes porque sufría por su ausencia. Mis abuelos están muy mal, ellos quieren despedirse!😢",mourning,es,1
"La familia de Armonía 10 viste de luto por el coronavirus #COVIDー19 murió uno de sus integrantes. Mi más sentido pésame a su familia y a su familia Armonía 10 🇵🇪
Dios lo tenga en su gloria.🙏

#YoMeQuedoEnCasa https://t.co/vxILq1Y5OI",mourning,es,1
"Hoy a las 4:00 AM falleció mi tío, el COVID no da tregua.
No lo recibieron en el Hospital General.
No diré nada más sobre este Inepto Gobierno que nada hace por la gente 
Por favor, no salgan sino tienen a qué salir
Querido Tío Angel, gracias por tu cariño
Descansa en paz",mourning,es,0
"Ayer falleció mi amigo Huvy Cruz, perdió la batalla contra el Covid-19. Fue una muy triste noticia que nunca esperé recibir. Nos conocimos durante nuestros estudios universitarios en la #UACM 
Acá “la chinitos”, como tú me decías, siempre te va a recordar. Descansa en paz mi Huvy https://t.co/bvlPetnCQn",mourning,es,0
"#LoUltimo Lamentable noticia. La familia de Armonía 10 viste de luto por el coronavirus #COVIDー19 murió uno de sus integrantes. Mi más sentido pésame para su familia y a su familia Armonía 10 de #Piura 
Dios lo tenga en su gloria.🙏

#Día44
#YoMeQuedoEnCasa 
#QuédateEnCasa https://t.co/cgFuDmS6Ag",mourning,es,1
"⚫ #CONDOLENCIAS| EL SINDICATO NACIONAL DE ENFERMERAS DEL SEGURO SOCIAL DE SALUD.

Lamenta el sensible fallecimiento de nuestra colega María Rosa Chahua Palimino, quién falleció debido al COVID-19, expresamos nuestras condolencias a sus familiares y amigos. https://t.co/SZ2C3nE4q1",mourning,es,1
Me siento conmovido por la muerte de un niño de tres años enfermo de leucemia que murió de #Coronavirus pese a que peregrinó siete días por atención. Esto muestra que sectores vulnerables no son prioridad para el Estado. Mis condolencias más sentidas a la familia. https://t.co/hhaftUOTR9,mourning,es,0
"El Dr. Salvador Ramos Olmos falleció en el cumplimiento de su deber. Le dio pelea al Covid, pero no pudo vencerlo. Mi homenaje más sincero. Descanse en paz. #QuedateEnCasaYa #covid_19México",mourning,es,0
"A está hora escuchaba días atrás aplausos... ahora cambio todo y se escuchan más las cacerolas, debemos guardar luto por los fallecidos por el covid y dejemos de aplaudir a los sanitarios porque son ellos los abandonados por el gobierno y expresemos nuestro descontento por eso",mourning,es,0
"Triste noticia la pérdida de un trabajador del Hospital Miguel Servet por culpa del coronavirus.
Nuestro dolor se une a los suyos.
Descanse en paz.",mourning,es,0
"🖤 Quiero mandar mis condolencias a la familia de la pontanesa que nos ha dejado hoy víctima del Coronavirus.

✅ esta tarde en rueda de prensa ha explicado las propuestas de inversión y medidas para incrementar los ingresos.

💙 Seguimos con ilusión.

#PuenteGenilEsMás➕ https://t.co/b8BCPjD4ZK",mourning,es,1
"Uno más.... ❤🙏
Muere primer médico por Covid-19 en Sonora; su esposa falleció la semana pasada https://t.co/9p1oNUh3Sp vía @El_Universal_Mx",mourning,es,1
"Confirman primer fallecimiento de trabajadora de la salud en Chile por Covid-19
El Presidente Sebastián Piñera envió sus condolencias a la familia 
https://t.co/E2HIBFEaUt https://t.co/7kat1c73ok",mourning,es,0
"➡️El presidente Piñera expresó su pesar por la muerte de Lorena Durán Herrera, funcionaria del Departamento de Salud Rural de la localidad de #Lastarria de la comuna de #Gorbea, quien falleció en horas de la madrugada, producto del #COVIDー19 #Araucanía https://t.co/yJUt0rNq1i",mourning,es,1
"Primera Funcionaria de la Salud fallecida por Coronavirus,tenía 42 años y 2 hijas...Mi más sentido pésame a su familia 😔",mourning,es,1
"La partida de Lorena en esta dura crisis por Coronavirus, le duele a Chile en el alma. Nuestras condolencias a su familia, ella representa a tant@s funcionari@s de la salud que trabajan día a día resguardando la vida de otros, con valentía y vocación.",mourning,es,0
El padre de Secreto falleció de COVID.  Por eso él y Don Miguelo lloraban en vivo la otra noche.  Su padre estaba en el hospital aquí en Filadelfia.   #RIP https://t.co/4wQbLoKNhe,mourning,es,0
